Start
75,0.003861,2.245743,0.082488
76,0.004504,1.080924,0.078841
77,0.003861,2.223961,0.079972
78,0.004504,2.223961,0.082337
79,0.005148,0.545658,0.075477
80,0.005148,0.550904,0.068040
81,0.005791,1.101706,0.064400
82,0.005791,1.652305,0.063313
83,0.005791,1.101706,0.059043
84,0.006435,1.668337,0.058845
85,0.006435,0.550904,0.051285
86,0.006435,1.652305,0.050610
87,0.006435,1.101706,0.046553
88,0.006435,1.652305,0.046138
89,0.006435,1.101706,0.042224
90,0.006435,1.101706,0.038427
91,0.006435,1.112400,0.034831
92,0.006435,1.091216,0.031224
93,0.006435,1.101706,0.027841
94,0.006435,0.535459,0.020453
95,0.006435,1.684684,0.021843
96,0.006435,1.101706,0.018974
97,0.007078,1.101706,0.016942
98,0.007078,1.652305,0.018920
99,0.007078,1.652305,0.021177
100,0.007078,1.652305,0.023728
101,0.007078,1.101706,0.021794
102,0.007078,1.652305,0.025020
103,0.007078,1.101706,0.023547
104,0.007078,1.112400,0.022442
105,0.007078,1.652305,0.026805
106,0.007078,1.101706,0.026121
107,0.007078,1.668337,0.031455
108,0.007078,1.101706,0.031327
109,0.007078,1.112400,0.031624
110,0.007078,1.112400,0.032244
111,0.007078,1.101706,0.033074
112,0.007078,1.101706,0.034239
113,0.007078,1.652305,0.042187
114,0.007078,1.112400,0.044124
115,0.007078,1.652305,0.053039
116,0.007078,1.652305,0.062424
117,0.007078,1.112400,0.065342
118,0.007078,1.668337,0.075935
119,0.007078,1.101706,0.079385
120,0.007078,1.652305,0.090773
121,0.007078,1.652305,0.102642
122,0.007722,1.652305,0.115632
123,0.007722,1.091216,0.120197
124,0.007722,1.101706,0.125272
125,0.007722,1.101706,0.130700
126,0.007722,1.668337,0.145342
127,0.007722,1.101706,0.151398
128,0.007722,1.101706,0.157794
129,0.007722,1.652305,0.173668
130,0.008365,1.091216,0.181119
131,0.008365,1.652305,0.197912
132,0.009009,1.091216,0.205901
133,0.009009,1.101706,0.213724
134,0.009009,1.101706,0.221842
135,0.009009,1.101706,0.230247
136,0.009009,1.101706,0.238929
137,0.009009,1.101706,0.247880
138,0.009009,1.112400,0.257297
139,0.009009,1.091216,0.266544
140,0.009009,1.652305,0.287293
141,0.009009,1.668337,0.308650
142,0.009009,1.652305,0.329937
143,0.009009,1.101706,0.339911
144,0.009009,1.668337,0.362121
145,0.009009,1.652305,0.384186
146,0.009009,1.101706,0.394400
147,0.009009,1.652305,0.416939
148,0.009009,1.101706,0.427281
149,0.009009,1.668337,0.450587
150,0.009009,1.101706,0.460991
151,0.009009,1.101706,0.471484
152,0.009009,1.652305,0.494978
153,0.009009,1.112400,0.505706
154,0.009009,1.652305,0.529429
155,0.009009,1.112400,0.540083
156,0.009009,1.101706,0.550508
157,0.009009,1.652305,0.574544
158,0.009009,1.101706,0.584816
159,0.009009,1.101706,0.595091
160,0.009009,1.652305,0.619314
161,0.009009,1.652305,0.643435
162,0.009009,1.101706,0.653254
163,0.009009,1.668337,0.677750
164,0.008365,1.668337,0.701452
165,0.008365,1.101706,0.710717
166,0.008365,1.668337,0.734959
167,0.008365,1.101706,0.743872
168,0.008365,1.101706,0.752717
169,0.008365,1.652305,0.776384
170,0.009009,1.652305,0.800466
171,0.009009,1.652305,0.823649
172,0.009009,1.101706,0.831427
173,0.009009,1.668337,0.854797
174,0.009009,1.091216,0.861840
175,0.009009,1.652305,0.884477
176,0.009009,1.636577,0.906389
177,0.009009,1.652305,0.928457
178,0.009009,1.652305,0.950226
179,0.009009,1.668337,0.972147
180,0.009009,1.652305,0.993293
181,0.009009,1.091216,0.998023
182,0.009652,1.112400,1.003911
183,0.009652,1.091216,1.008423
184,0.009652,1.101706,1.013144
185,0.009652,1.091216,1.017462
186,0.009652,1.668337,1.038537
187,0.009652,1.101706,1.042668
188,0.009652,1.652305,1.062876
189,0.009652,1.652305,1.082737
190,0.009652,1.101706,1.085988
191,0.009652,1.112400,1.089467
192,0.009652,1.101706,1.092535
193,0.009652,1.101706,1.095518
194,0.009652,2.202598,1.131243
195,0.009652,2.245743,1.167624
196,0.008365,2.223961,1.201414
197,0.007722,0.545658,1.184886
198,0.008365,0.000000,1.153485
199,0.008365,1.668337,1.172171
200,0.008365,3.366461,1.241715
201,0.007722,2.267955,1.276159
202,0.008365,0.000000,1.242603
203,0.008365,1.123303,1.242983
204,0.009009,0.556252,1.226741
205,0.009009,1.112400,1.226994
206,0.009009,0.545658,1.209953
207,0.009009,0.556252,1.193501
208,0.009009,1.112400,1.194273
209,0.009009,1.080924,1.194031
210,0.009009,1.652305,1.211219
211,0.009009,1.668337,1.228538
212,0.009009,2.223961,1.262508
213,0.009009,1.112400,1.261726
214,0.009009,1.101706,1.260586
215,0.009009,1.668337,1.276820
216,0.009009,1.668337,1.292701
217,0.008365,1.668337,1.307591
218,0.008365,1.652305,1.322306
219,0.007722,1.123303,1.319759
220,0.007722,2.290610,1.353826
221,0.007722,3.576334,1.426820
222,0.007078,2.313723,1.458759
223,0.006435,0.000000,1.418623
224,0.007722,3.366461,1.485081
225,0.014157,1.652305,1.502359
226,0.021235,-4.253836,1.337290
227,0.024453,-7.853313,1.060190
228,0.025096,0.000000,1.028779
229,0.023809,0.000000,0.996044
230,0.021879,-3.979382,0.840166
231,0.019948,-2.556150,0.731459
232,0.020592,3.044779,0.800969
233,0.024453,1.273030,0.817450
234,0.025096,-4.899092,0.639124
235,0.021235,-6.604836,0.406999
236,0.014157,-8.130102,0.129093
237,0.005791,-9.462322,-0.185710
238,-0.000644,-10.905022,-0.536843
239,-0.005148,-12.171458,-0.918099
240,-0.008366,-14.036243,-1.348061
241,-0.010940,-15.945396,-1.827747
242,-0.012870,-16.238842,-2.305974
243,-0.014157,-18.262890,-2.836435
244,-0.017375,-16.858400,-3.314169
245,-0.023166,-18.604965,-3.838622
246,-0.028958,-24.200972,-4.525737
247,-0.033462,-27.135139,-5.288243
248,-0.040541,-27.783926,-6.057431
249,-0.050837,-24.710798,-6.718084
250,-0.059202,-28.679035,-7.485857
251,-0.060490,-33.845341,-8.390621
252,-0.056629,-41.185921,-9.499091
253,-0.054698,-35.256359,-10.401859
254,-0.059203,-35.272423,-11.292174
255,-0.065638,-38.233829,-12.257149
256,-0.070142,-39.999359,-13.254139
257,-0.072073,-45.473511,-14.397032
258,-0.074003,-49.236404,-15.632184
259,-0.079795,-43.531200,-16.667183
260,-0.090091,-42.414200,-17.649162
261,-0.100387,-43.363422,-18.638767
262,-0.108752,-46.824093,-19.711887
263,-0.113900,-52.394009,-20.931032
264,-0.117118,-52.352379,-22.120022
265,-0.120335,-48.814075,-23.172592
266,-0.122909,-51.423473,-24.281866
267,-0.124196,-53.972630,-25.444084
268,-0.126770,-58.120411,-26.710354
269,-0.130631,-63.733364,-28.123987
270,-0.136423,-63.741348,-29.508247
271,-0.144145,-58.828651,-30.710596
272,-0.152510,-63.434952,-32.029232
273,-0.161519,-75.963760,-33.707989
274,-0.175676,-78.231720,-35.424904
275,-0.193051,-67.027283,-36.758205
276,-0.204634,-62.949409,-37.928066
277,-0.210425,-66.801407,-39.184303
278,-0.214286,-70.497551,-40.524128
279,-0.222008,-73.094841,-41.917377
280,-0.231017,-75.203239,-43.345047
281,-0.236165,-70.346184,-44.584595
282,-0.237452,-65.979752,-45.655029
283,-0.233591,-69.918022,-46.816639
284,-0.229087,-80.819466,-48.288544
285,-0.229730,-81.950943,-49.766376
286,-0.234235,-76.526848,-51.044735
287,-0.237452,-74.291367,-52.221512
288,-0.236809,-78.799202,-53.505772
289,-0.234878,-80.180702,-54.800659
290,-0.234878,-82.519119,-56.138840
291,-0.235522,-79.957977,-57.365700
292,-0.236809,-83.395172,-58.669888
293,-0.238740,-85.186455,-59.998566
294,-0.240670,-79.027763,-61.103325
295,-0.239383,-77.471199,-62.128494
296,-0.237453,-84.907883,-63.357838
297,-0.237453,-83.088776,-64.501945
298,-0.240670,-77.347450,-65.441788
299,-0.242601,-72.474434,-66.203918
300,-0.242601,-75.677284,-67.042351
301,-0.240670,-82.800774,-68.077438
302,-0.236809,-86.889160,-69.210800
303,-0.233592,-83.254425,-70.202850
304,-0.230374,-77.535072,-70.990936
305,-0.227800,-73.300758,-71.625961
306,-0.224583,-71.399933,-72.182274
307,-0.220722,-78.055824,-72.927521
308,-0.220722,-83.224350,-73.816109
309,-0.226513,-85.872414,-74.768623
310,-0.234879,-80.238228,-75.522957
311,-0.242601,-69.376472,-75.917305
312,-0.245818,-63.666920,-76.115318
313,-0.244531,-74.275253,-76.628410
314,-0.238096,-88.191269,-77.552483
315,-0.232305,-86.009087,-78.384491
316,-0.231018,-81.573029,-79.060013
317,-0.232948,-75.510239,-79.530312
318,-0.234235,-69.638405,-79.801582
319,-0.232305,-62.049030,-79.821922
320,-0.228444,-61.348171,-79.811966
321,-0.224583,-67.011284,-79.972221
322,-0.222652,-71.565056,-80.266731
323,-0.222009,-65.056099,-80.348167
324,-0.218791,-55.154270,-80.111519
325,-0.207208,-45.000000,-79.549698
326,-0.185329,-47.121101,-79.049271
327,-0.152511,-68.355568,-79.202888
328,-0.114544,-80.537682,-79.721817
329,-0.086874,-74.859024,-80.058762
330,-0.075291,-61.525799,-79.985062
331,-0.072073,-46.701359,-79.454826
332,-0.066925,-41.682220,-78.771927
333,-0.057916,-42.760525,-78.127289
334,-0.044403,-47.944050,-77.647324
335,-0.025741,-45.384537,-77.087448
336,-0.007723,-45.939194,-76.552063
337,0.006434,-46.668339,-76.049423
338,0.016086,-39.889584,-75.346100
339,0.025739,-30.963758,-74.374962
340,0.037322,-37.874989,-73.632156
341,0.050192,-41.531769,-73.012657
342,0.061774,-31.865978,-72.102364
343,0.072714,-26.565052,-71.042381
344,0.084297,-24.075500,-69.922043
345,0.100384,-30.068586,-69.002693
346,0.119046,-26.318090,-67.979378
347,0.136420,-23.912319,-66.900047
348,0.152508,-28.830971,-65.993774
349,0.169239,-32.057377,-65.202621
350,0.186613,-22.380136,-64.123100
351,0.202057,-16.638805,-62.886177
352,0.212997,-23.198591,-61.880318
353,0.220719,-23.728392,-60.912132
354,0.223936,-16.574007,-59.743259
355,0.223293,-18.257565,-58.652100
356,0.219432,-18.970407,-57.606354
357,0.216214,-10.784299,-56.324593
358,0.215571,-3.215484,-54.829025
359,0.216858,-9.293308,-53.549286
360,0.222006,-14.470294,-52.451248
361,0.233589,-9.180542,-51.203316
362,0.250320,-0.658543,-49.709496
363,0.267051,-2.436648,-48.300503
364,0.279921,-10.808230,-47.183731
365,0.287643,-10.551811,-46.086296
366,0.290217,-3.814075,-44.806286
367,0.286999,-6.037683,-43.626865
368,0.279921,-9.713251,-42.589317
369,0.272199,-8.447529,-41.533947
370,0.265764,5.079608,-40.077915
371,0.261903,3.576334,-38.695736
372,0.258685,-1.091216,-37.486465
373,0.256755,2.313723,-36.195007
374,0.258042,3.366461,-34.894421
375,0.263190,-1.507436,-33.768784
376,0.269625,-1.080924,-32.652420
377,0.273486,0.603091,-31.510008
378,0.272199,1.231977,-30.377562
379,0.268981,-3.366461,-29.414337
380,0.264477,-4.474896,-28.507788
381,0.259972,-3.423872,-27.588385
382,0.256755,6.645278,-26.374664
383,0.256755,-5.856013,-25.572899
384,0.254181,7.829077,-24.366051
385,0.261259,8.011232,-23.170244
386,0.265764,7.480886,-22.019854
387,0.269625,6.404354,-20.929108
388,0.272198,4.214179,-19.932180
389,0.269625,1.259045,-19.054909
390,0.259329,-0.622756,-18.264074
391,0.257398,6.857073,-17.250622
392,0.255467,-0.795724,-16.498348
393,0.255467,-5.617580,-15.912038
394,0.258685,4.398705,-15.025506
395,0.263189,8.130103,-14.042377
396,0.262546,-0.444144,-13.353954
397,0.261259,-1.032245,-12.701328
398,0.259328,1.684684,-11.980992
399,0.258041,2.161080,-11.262782
400,0.255467,-0.550904,-10.647830
401,0.253537,-3.209486,-10.130485
402,0.251606,-1.548158,-9.575056
403,0.250319,-1.652305,-9.036629
404,0.249032,-2.202598,-8.529416
405,0.247745,-1.123303,-8.002115
406,0.245815,0.000000,-7.454431
407,0.242597,0.000000,-6.922389
408,0.239380,-3.270488,-6.506148
409,0.240023,-4.724452,-6.143014
410,0.238736,-0.550904,-5.662663
411,0.237449,-2.700630,-5.262262
412,0.236806,-4.993744,-4.944026
413,0.235519,-2.779167,-4.567343
414,0.236162,-3.846030,-4.232919
415,0.236162,-2.700630,-3.873665
416,0.236162,-2.245743,-3.510921
417,0.236162,-1.145763,-3.124696
418,0.236162,-1.701355,-2.766979
419,0.236162,-2.245743,-2.436852
420,0.236162,-2.245743,-2.116820
421,0.235519,-2.245743,-1.807325
422,0.235519,-2.223961,-1.506181
423,0.234875,-4.122298,-1.274251
424,0.234232,-3.209486,-1.022014
425,0.233588,-1.134422,-0.713713
426,0.233588,-1.735705,-0.433106
427,0.233588,-1.701355,-0.160504
428,0.232945,-2.245743,0.085612
429,0.232301,-2.223961,0.324049
430,0.232301,-1.701355,0.571195
431,0.232301,-2.245743,0.793036
432,0.232301,-2.202598,1.008372
433,0.232301,-2.223961,1.215340
434,0.232301,-2.779167,1.397511
435,0.232301,-2.202598,1.590613
436,0.232301,-2.202598,1.776501
437,0.231657,-2.202598,1.954691
438,0.231657,-2.223961,2.125981
439,0.231657,-2.223961,2.290541
440,0.231657,-2.181641,2.449839
441,0.231657,-2.752486,2.584921
442,0.231657,-2.752486,2.714056
443,0.231657,-2.752486,2.837385
444,0.231657,-2.202598,2.972152
445,0.231014,-2.202598,3.100395
446,0.231014,-2.202598,3.223556
447,0.231014,-2.202598,3.341106
448,0.231014,-2.752486,3.436072
449,0.230370,-2.752486,3.525398
450,0.230370,-2.202598,3.627621
451,0.230370,-2.202598,3.724745
452,0.230370,-2.223961,3.816227
453,0.230370,-2.752486,3.886425
454,0.230370,-2.223961,3.968681
455,0.230370,-2.202598,4.046995
456,0.230370,-2.223961,4.120139
457,0.230370,-2.202598,4.189569
458,0.230370,-2.202598,4.254720
459,0.230370,-2.223961,4.315037
460,0.230370,-2.202598,4.371970
461,0.230370,-2.223961,4.424282
462,0.230370,-2.202598,4.473421
463,0.230370,-2.223961,4.518144
464,0.230370,-2.202598,4.559896
465,0.230370,-1.652305,4.615218
466,0.230370,-2.202598,4.649615
467,0.230370,-2.202598,4.680655
468,0.230370,-2.202598,4.708434
469,0.229727,-2.202598,4.732398
470,0.229083,-2.223961,4.752635
471,0.228440,-2.202598,4.770576
472,0.228440,-2.202598,4.786270
473,0.228440,-2.202598,4.799138
474,0.227796,-2.223961,4.807955
475,0.227796,-2.202598,4.815452
476,0.227796,-2.202598,4.820366
477,0.227796,-2.223961,4.822110
478,0.227796,-2.202598,4.822104
479,0.227796,-2.752486,4.802633
480,0.227796,-2.202598,4.798338
481,0.227796,-2.223961,4.791165
482,0.227796,-2.202598,4.782526
483,0.227796,-2.223961,4.771148
484,0.227796,-2.752486,4.741330
485,0.227796,-2.202598,4.727027
486,0.227796,-2.202598,4.710842
487,0.227796,-2.223961,4.692173
488,0.227153,-2.245743,4.670440
489,0.227153,-2.223961,4.648379
490,0.227153,-2.202598,4.625357
491,0.227153,-2.202598,4.600756
492,0.227153,-2.202598,4.574631
493,0.227153,-2.223961,4.546374
494,0.227153,-2.223961,4.516718
495,0.227153,-2.223961,4.485716
496,0.227153,-2.752486,4.436974
497,0.227153,-2.223961,4.403767
498,0.227153,-2.202598,4.370025
499,0.227153,-2.202598,4.335119
500,0.227153,-2.202598,4.299096
501,0.227153,-2.202598,4.262002
502,0.227153,-2.181641,4.224535
503,0.227153,-2.202598,4.185423
504,0.227153,-2.202598,4.145374
505,0.227153,-2.202598,4.104429
506,0.227153,-2.223961,4.061966
507,0.227153,-2.202598,4.019368
508,0.227153,-2.223961,3.975331
509,0.226509,-2.223961,3.929929
510,0.226509,-2.202598,3.885169
511,0.226509,-2.202598,3.839746
Done
