Start
01381	-01639	-00008
01381	-01643	-00029
01376	-01640	-00011
01375	-01643	-00011
01378	-01651	-00010
01376	-01644	-00013
01375	-01649	-00012
01375	-01647	00010
01373	-01654	00032
01377	-01650	00022
01375	-01650	00024
01379	-01645	00012
01377	-01646	00012
01377	-01649	00026
01379	-01653	00011
01373	-01653	00015
01374	-01646	-00015
01376	-01639	00002
01378	-01644	-00005
01378	-01648	00003
01380	-01650	-00018
01382	-01653	-00009
01385	-01649	-00005
01381	-01649	00005
01375	-01647	00000
01376	-01646	-00001
01377	-01646	00004
01377	-01646	00006
01382	-01652	00001
01381	-01658	00020
01371	-01658	00005
01375	-01655	-00001
01379	-01651	00008
01375	-01651	00000
01377	-01651	00000
01376	-01654	-00001
01368	-01659	00000
01371	-01652	00006
01375	-01653	00018
01378	-01655	00011
01382	-01649	00000
01380	-01651	00005
01377	-01646	00004
01378	-01646	00005
01377	-01655	00001
01375	-01652	00013
01379	-01656	00013
01385	-01656	00006
01383	-01655	-00005
01386	-01656	00009
01383	-01655	00014
01376	-01658	00026
01377	-01658	00031
01380	-01657	00016
01380	-01656	-00016
01375	-01656	-00002
01386	-01653	00007
01380	-01663	00015
01382	-01660	00017
01386	-01661	00026
01382	-01651	00020
01388	-01650	00020
01386	-01657	00021
01379	-01650	00024
01388	-01649	00000
01381	-01646	-00002
01376	-01646	00011
01376	-01648	00035
01371	-01650	00026
01369	-01654	00036
01371	-01648	00027
01381	-01646	00019
01383	-01644	-00002
01383	-01642	00007
01386	-01646	00000
01383	-01648	00009
01381	-01643	-00002
01381	-01643	-00006
01376	-01640	-00003
01380	-01641	00006
01378	-01642	00008
01382	-01641	00002
01382	-01643	00013
01382	-01642	00007
01385	-01638	00016
01387	-01639	-00006
01389	-01639	00010
01387	-01637	00016
01387	-01643	00038
01385	-01637	00030
01384	-01639	00000
01385	-01632	-00019
01390	-01629	-00014
01386	-01634	00015
01387	-01639	00029
01380	-01643	00016
01380	-01640	00008
01382	-01633	00008
01383	-01637	00000
01382	-01643	-00001
01385	-01642	-00009
01381	-01642	-00001
01384	-01646	-00003
01383	-01650	-00007
01384	-01650	-00006
01387	-01650	00005
01392	-01647	-00007
01396	-01644	-00004
01394	-01640	00004
01394	-01642	00020
01392	-01644	00023
01386	-01642	00013
01385	-01641	00007
01385	-01645	00005
01386	-01643	-00003
01383	-01644	-00006
01388	-01643	00001
01386	-01638	-00028
01384	-01641	00001
01381	-01638	00013
01379	-01635	00015
01373	-01635	-00008
01377	-01639	-00004
01374	-01634	-00018
01379	-01640	00002
01378	-01644	00021
01375	-01639	00004
01381	-01639	00024
01384	-01636	00020
01383	-01634	00008
01389	-01642	00002
01383	-01639	-00007
01370	-01643	-00002
01373	-01643	-00016
01373	-01642	-00018
01372	-01648	-00040
01378	-01644	-00016
01376	-01647	00027
01365	-01645	00028
01370	-01650	00033
01376	-01642	00011
01386	-01637	-00003
01390	-01639	00002
01391	-01636	00016
01392	-01645	00014
01384	-01639	00021
01384	-01642	00014
01382	-01645	00010
01385	-01640	-00024
01380	-01648	-00004
01378	-01642	-00005
01381	-01643	00010
01377	-01645	00005
01375	-01642	00002
01376	-01647	00008
01378	-01638	00008
01379	-01645	-00004
01381	-01652	00020
01383	-01650	00013
01379	-01657	00017
01377	-01653	00009
01374	-01649	00011
01376	-01646	00033
01380	-01644	00044
01379	-01649	00016
01383	-01642	00023
01386	-01639	00018
01389	-01638	00002
01391	-01645	00000
01381	-01645	00005
01387	-01647	00001
01387	-01644	00006
01393	-01645	-00003
01388	-01644	-00004
01387	-01644	-00002
01392	-01645	-00017
01384	-01644	-00013
01387	-01643	00010
01383	-01646	00016
01381	-01644	00006
01378	-01652	00003
01373	-01645	-00007
01379	-01643	00016
01382	-01636	00001
01380	-01629	00001
01374	-01638	00010
01370	-01638	00031
01373	-01644	00014
01375	-01644	-00014
01378	-01643	00001
01383	-01649	00016
01377	-01648	00001
01380	-01644	-00017
01381	-01640	-00011
01385	-01642	-00011
01383	-01642	-00010
01387	-01644	-00002
01386	-01653	00010
01381	-01654	00019
01382	-01654	00018
01385	-01648	00009
01386	-01653	00004
01381	-01647	00004
01380	-01653	00000
01376	-01659	00035
01371	-01649	00029
01372	-01651	-00003
01379	-01647	00010
01377	-01639	-00005
01382	-01643	00008
01380	-01638	-00008
01377	-01644	00007
01379	-01640	-00005
01374	-01638	-00009
01380	-01648	00011
01383	-01648	00025
01383	-01651	00026
01386	-01656	00034
01385	-01653	00024
01379	-01649	00019
01387	-01647	00013
01391	-01648	00000
01385	-01644	-00004
01379	-01642	00022
01376	-01642	00011
01372	-01643	-00006
01371	-01640	00000
01373	-01645	00009
01377	-01648	00000
01387	-01648	-00001
01384	-01654	-00013
01384	-01653	-00010
01388	-01655	-00004
01385	-01654	00006
01383	-01656	-00002
01384	-01655	-00006
01390	-01643	00008
01389	-01649	00010
01386	-01641	00029
01386	-01641	00000
01375	-01644	00004
01375	-01651	00003
01375	-01650	00020
01377	-01646	00004
01380	-01645	-00009
01379	-01644	-00008
01380	-01648	-00010
01381	-01652	-00007
01377	-01649	00003
01381	-01646	00010
01383	-01647	00026
01386	-01647	00004
01388	-01652	00021
01385	-01649	00009
01386	-01652	00002
01379	-01644	00005
01374	-01636	-00013
01374	-01638	-00029
01375	-01648	-00005
01380	-01655	00013
01372	-01658	00025
01380	-01653	00010
01382	-01647	00027
01378	-01641	00034
01375	-01637	00028
01375	-01647	00018
01368	-01647	00003
01373	-01640	-00009
01374	-01647	-00027
01380	-01653	00010
01385	-01657	00029
01384	-01663	00026
01385	-01658	00012
01391	-01652	-00010
01389	-01647	00003
01384	-01642	00001
01383	-01642	00013
01383	-01645	00009
01385	-01648	-00006
01385	-01649	-00002
01387	-01646	00001
01390	-01651	-00007
01386	-01656	00009
01376	-01653	00002
01377	-01651	00007
01373	-01654	00021
01371	-01657	00049
01378	-01645	00019
01380	-01646	00007
01389	-01644	-00008
01386	-01649	-00014
01387	-01653	00008
01385	-01650	00008
01383	-01655	-00001
01383	-01647	00011
01385	-01644	00019
01379	-01643	00017
01380	-01638	00003
01381	-01644	00012
01379	-01648	00014
01383	-01647	00023
01381	-01644	00017
01380	-01645	-00012
01384	-01644	00008
01384	-01649	00002
01386	-01652	00015
01383	-01650	00019
01386	-01645	00026
01375	-01641	00014
01379	-01640	-00010
01378	-01646	-00001
01376	-01645	00010
01377	-01649	00011
01380	-01657	00018
01380	-01651	00007
01389	-01648	00016
01386	-01648	00016
01386	-01643	00013
01385	-01644	00011
01383	-01643	00011
01383	-01646	00009
01387	-01648	00015
01387	-01642	-00005
01387	-01643	-00010
01396	-01645	00002
01388	-01646	00000
01380	-01651	00010
01383	-01650	00000
01378	-01648	00007
01382	-01646	-00002
01386	-01650	00006
01386	-01642	-00019
01385	-01647	-00022
01384	-01645	00008
01383	-01642	00011
01389	-01640	00008
01397	-01641	00026
01394	-01643	00017
01389	-01646	00009
01384	-01644	-00013
01375	-01643	-00002
01375	-01639	00003
01383	-01641	00005
01384	-01649	-00002
01381	-01652	-00006
01378	-01649	-00002
01373	-01648	00003
01373	-01654	00021
01378	-01658	-00002
01387	-01656	00009
01386	-01660	00006
01384	-01654	00000
01386	-01652	00002
01385	-01650	-00014
01386	-01647	-00009
01385	-01640	00006
01387	-01637	-00003
01384	-01631	00013
01384	-01629	00005
01386	-01634	-00002
01382	-01643	-00006
01378	-01647	-00010
01371	-01650	00007
01367	-01651	00006
01372	-01648	00010
01373	-01651	00027
01379	-01654	00010
01387	-01655	00020
01380	-01653	00022
01381	-01657	00022
01385	-01657	00002
01385	-01660	00029
01381	-01659	00032
01385	-01657	00030
01375	-01651	00035
01380	-01645	00018
01388	-01638	-00002
01386	-01632	-00021
01384	-01638	-00007
01383	-01647	-00003
01376	-01649	00003
01369	-01658	-00003
01370	-01657	00006
01375	-01656	00015
01382	-01659	00006
01384	-01655	-00006
01388	-01648	-00016
01385	-01648	-00006
01386	-01653	-00002
01383	-01655	00004
01380	-01654	-00007
01381	-01655	-00010
01379	-01651	-00012
01377	-01654	00022
01372	-01659	00004
01368	-01657	-00014
01369	-01654	-00021
01375	-01649	-00024
01377	-01646	-00009
01378	-01648	00013
01383	-01654	00000
01378	-01659	-00015
01371	-01662	00020
01372	-01669	00011
01372	-01670	00015
01367	-01667	00023
01369	-01662	00016
01368	-01659	00014
01364	-01652	00009
01371	-01644	00002
01377	-01642	00012
01381	-01641	00014
01384	-01639	00019
01389	-01645	00013
01382	-01646	00002
01377	-01648	-00007
01377	-01647	00001
01371	-01653	00006
01369	-01659	00017
01371	-01659	00021
01378	-01652	-00004
01378	-01646	-00002
01378	-01647	00008
01376	-01639	00018
01376	-01643	00022
01378	-01644	00015
01380	-01642	-00011
01384	-01645	-00005
01377	-01648	-00005
01375	-01648	-00004
01371	-01649	00009
01366	-01651	00011
01367	-01651	00026
01369	-01649	00021
01374	-01648	00029
01381	-01647	00036
01389	-01648	00022
01394	-01651	00006
01392	-01652	00008
01394	-01654	00001
01394	-01653	-00007
01388	-01651	00013
01385	-01661	00015
01379	-01662	00018
01371	-01653	00015
01373	-01646	00000
01377	-01645	-00014
01379	-01649	-00012
01380	-01650	-00001
01378	-01648	-00017
01372	-01645	-00020
01373	-01642	-00018
01374	-01645	00000
01376	-01650	00000
01374	-01653	-00007
01370	-01646	-00005
01372	-01640	00015
01367	-01637	-00014
01370	-01638	00005
01368	-01645	00001
01369	-01643	00019
01368	-01642	00011
01372	-01648	00006
01381	-01647	00021
01378	-01646	00009
01374	-01648	00008
01376	-01642	00008
01370	-01645	00004
01378	-01641	-00013
01379	-01644	-00026
01374	-01648	-00004
01374	-01646	00010
01364	-01646	00004
01363	-01646	00004
01366	-01645	00029
01379	-01650	00014
01380	-01648	00004
01378	-01643	00001
01383	-01646	00007
01383	-01640	-00002
01378	-01639	00001
01382	-01651	00008
01383	-01651	-00007
01377	-01648	-00016
01373	-01649	-00010
01377	-01656	-00006
01372	-01657	00007
01369	-01658	00012
01371	-01660	00017
01372	-01650	00001
01373	-01642	-00003
01380	-01651	-00007
01374	-01652	-00005
01374	-01658	-00001
01372	-01657	00006
01369	-01657	-00003
01361	-01656	00015
01360	-01661	00023
01359	-01667	00012
01358	-01665	00033
01363	-01662	00032
01364	-01656	00021
01365	-01653	00014
01369	-01645	00004
01375	-01640	-00009
01378	-01640	-00022
01377	-01644	-00006
01372	-01651	00000
01373	-01652	-00007
01372	-01652	00005
01373	-01656	-00004
01372	-01654	-00004
01376	-01656	00006
01378	-01651	-00002
01375	-01644	00012
01380	-01646	00003
01372	-01647	-00005
01368	-01654	00005
01368	-01649	-00015
01369	-01647	00000
01371	-01644	-00007
01373	-01647	00002
01375	-01649	00013
01371	-01655	00016
01366	-01659	00008
01372	-01657	-00003
01365	-01651	-00004
01364	-01650	-00008
01364	-01656	00002
01365	-01653	00019
01360	-01651	00022
01360	-01654	00049
01359	-01653	00046
01354	-01652	00034
01359	-01652	00024
01364	-01653	00026
01366	-01650	00021
01369	-01652	00024
01371	-01650	-00010
01370	-01646	-00015
01371	-01643	00013
01380	-01642	00010
01380	-01635	-00011
01381	-01635	00002
01376	-01638	00003
01373	-01634	-00003
01374	-01639	00009
01375	-01649	00005
01376	-01654	-00002
01377	-01659	00020
01376	-01658	00008
01386	-01663	-00002
01387	-01662	-00017
01392	-01652	-00011
01386	-01651	00013
01381	-01648	00001
01371	-01644	00002
01372	-01644	-00032
01371	-01651	-00037
01366	-01655	-00015
01364	-01667	-00012
01360	-01666	00006
01360	-01668	00000
01357	-01671	-00006
01358	-01663	00011
01357	-01667	00019
01359	-01665	00028
01363	-01660	00028
01370	-01661	00007
01371	-01662	00001
01368	-01649	00003
01370	-01646	00001
01366	-01644	00000
01369	-01640	-00017
01375	-01644	-00014
01372	-01654	00004
01372	-01653	00020
01371	-01653	00017
01368	-01648	00018
01366	-01642	00009
01370	-01639	00020
01371	-01638	00008
01376	-01637	-00005
01381	-01646	00001
01375	-01650	00003
01369	-01654	00017
01368	-01654	-00003
01363	-01661	-00006
01367	-01660	-00004
01364	-01664	00023
01362	-01663	00027
01367	-01657	-00009
01365	-01649	-00003
01369	-01656	00002
01367	-01658	00015
01368	-01651	00005
01364	-01658	00000
01367	-01657	00006
01364	-01659	00015
01363	-01668	00033
01360	-01672	00029
01365	-01670	00031
01365	-01664	00003
01369	-01657	00017
01371	-01655	-00008
01372	-01657	00005
01370	-01657	00024
01363	-01661	00025
01367	-01658	00047
01369	-01654	00027
01374	-01645	00030
01380	-01637	00028
01387	-01639	-00005
01392	-01640	-00007
01386	-01644	00006
01382	-01644	00010
01384	-01643	-00010
01377	-01639	-00024
01375	-01637	-00018
01371	-01649	-00020
01369	-01648	00020
01372	-01655	00011
01373	-01657	00018
01375	-01650	00009
01369	-01649	00004
01373	-01652	-00005
01370	-01648	00010
01368	-01654	-00014
01369	-01654	00009
01371	-01655	00016
01373	-01657	00001
01377	-01657	00006
01375	-01657	-00003
01367	-01654	-00020
01362	-01653	-00003
01358	-01658	-00004
01360	-01659	00010
01360	-01661	00004
01359	-01659	-00002
01359	-01657	00006
01364	-01652	-00008
01364	-01646	-00006
01366	-01649	-00018
01368	-01656	00008
01365	-01651	00019
01363	-01658	00029
01359	-01662	00019
01359	-01661	00007
01358	-01666	00003
01361	-01663	00005
01364	-01655	00009
01367	-01650	00022
01371	-01643	00009
01367	-01646	00001
01367	-01647	00002
01366	-01656	00002
01363	-01662	00002
01361	-01668	00009
01356	-01670	00021
01352	-01667	00022
01359	-01666	00022
01362	-01663	00020
01360	-01662	-00007
01359	-01663	00020
01352	-01665	00022
01348	-01664	00003
01354	-01669	-00006
01357	-01663	00012
01363	-01658	00004
01368	-01657	00021
01371	-01650	-00021
01370	-01652	00004
01362	-01652	00014
01359	-01648	-00019
01358	-01649	-00003
01359	-01651	-00007
01363	-01654	-00007
01364	-01656	00014
01363	-01659	00003
01359	-01660	00010
01355	-01657	00015
01353	-01660	00014
01354	-01661	00029
01363	-01660	00017
01369	-01659	-00002
01376	-01656	00010
01377	-01651	00004
01373	-01649	00018
01372	-001660	00017
01360	-01662	00007
01356	-01666	00000
01368	-01657	00016
01367	-01654	00015
Done
