-00072	-00250	-00201
-00105	-00274	-00264
-00153	-00295	-00216
-00192	-00323	-00166
-00240	-00371	-00149
-00311	-00401	-00093
-00387	-00414	00021
-00428	-00427	00106
-00422	-00461	00133
-00405	-00509	00133
-00395	-00538	00165
-00357	-00553	00247
-00289	-00588	00184
-00210	-00615	00095
-00153	-00653	00053
-00133	-00666	-00009
-00108	-00702	-00024
-00107	-00727	-00038
-00147	-00719	00027
-00194	-00708	00041
-00247	-00708	00078
-00288	-00711	00091
-00322	-00714	00108
-00332	-00715	00080
-00316	-00730	00030
-00289	-00751	00081
-00256	-00759	00124
-00228	-00747	00048
-00200	-00744	-00030
-00186	-00725	-00011
-00198	-00703	-00014
-00204	-00690	00027
-00219	-00669	00062
-00244	-00659	00113
-00255	-00636	00102
-00251	-00617	00041
-00245	-00594	00009
-00239	-00569	00047
-00215	-00550	00052
-00193	-00527	00005
-00192	-00498	00007
-00196	-00465	-00059
-00209	-00429	-00084
-00225	-00400	-00108
-00246	-00372	-00067
-00263	-00344	-00021
-00269	-00328	00018
-00249	-00310	00019
-00205	-00294	-00028
-00147	-00278	-00097
-00098	-00253	-00208
-00056	-00222	-00159
-00031	-00169	-00182
-00039	-00112	-00143
-00080	-00063	-00074
-00141	-00017	00023
-00164	00012	00052
-00174	00037	00030
-00170	00078	00052
-00145	00101	00046
-00097	00131	00014
-00059	00162	-00073
-00039	00196	-00112
-00051	00243	-00029
-00065	00271	00070
-00060	00271	00133
-00039	00274	00167
-00018	00289	00052
00004	00309	-00008
00027	00325	-00064
00047	00362	-00065
00048	00402	-00030
00019	00447	00007
-00028	00477	00074
-00075	00500	00089
-00120	00528	00109
-00160	00552	00104
-00211	00574	00097
-00259	00598	00121
-00301	00627	00137
-00325	00666	00132
-00350	00694	00139
-00361	00691	00141
-00360	00693	00135
-00357	00692	00160
-00347	00682	00202
-00342	00677	00194
-00358	00676	00111
-00375	00676	00039
-00414	00687	00007
-00434	00691	00032
-00449	00690	00085
-00462	00695	00067
-00499	00690	00065
-00547	00679	00090
-00587	00675	00139
-00618	00661	00168
-00653	00661	00218
-00694	00668	00254
-00732	00665	00263
-00752	00644	00307
-00759	00636	00262
-00765	00616	00261
-00779	00600	00197
-00801	00588	00171
-00852	00584	00126
-00930	00597	00168
-01014	0618	00263
-01091	00618	00323
-01148	00627	00408
-01178	00631	00380
-01213	00617	00340
-01237	00601	00330
-01242	00586	00396
-01234	00569	00345
-01230	00567	00283
-01262	00553	00289
-01309	00536	00246
-01331	00528	00244
-01345	00517	00208
-01381	00508	00200
-01435	00500	00225
-01465	00481	00237
-01476	00468	00151
-01477	00456	00141
-01478	00442	00072
-01491	00434	00104
-01506	00416	00152
-01508	00404	00207
-01531	00399	00167
-01561	00396	00133
-01589	00394	00087
-01610	00397	00126
-01590	00387	00281
-01534	00369	00283
-01463	00346	00262
-01404	00331	00235
-01320	00322	00192
-01253	00307	00100
-01208	00295	00051
-01221	00307	00165
-01256	00307	00423
-01247	00293	00585
-01215	00271	00707
-01152	00254	00753
-01027	00232	00724
-00867	00201	00549
-00698	00153	00393
-00591	00125	00321
-00539	00095	00401
-00522	00066	00588
-00522	00018	00722
-00518	-00012	00754
-00514	-00052	00596
-00492	-00076	00483
-00454	-00100	00357
-00419	-00126	00378
-00385	-00152	00489
-00357	-00169	00534
-00324	-00196	00447
-00296	-00219	00229
-00257	-00240	-00067
-00217	-00269	-00163
-00164	-00292	-00223
-00124	-00327	-00253
-00116	-00341	-00297
-00127	-00359	-00206
-00126	-00403	-00201
-00096	-00462	-00214
-00045	-00501	-00291
00033	-00523	-00300
00106	-00543	-00471
00169	-00579	-00704
00173	-00598	-00882
00125	-00589	-00852
00045	-00573	-00682
-00044	-00587	-00492
-00131	-00607	-00181
-00224	-00637	00047
-00246	-00689	00166
-00153	-00743	-00103
-00034	-00775	-00240
00062	-00818	-00225
00154	-00852	-00081
00239	-00898	-00074
00323	-00934	-00065
00351	-00914	-00113
00312	-00944	-00242
00304	-00960	-00239
00303	-00980	-00145
00307	-00986	-00085
00331	-00986	-00057
00348	-00996	-00142
00337	-00992	-00109
00321	-00983	00002
00349	-00997	00058
00375	-01012	00151
00400	-01037	00234
00432	-01043	00272
00495	-01054	00086
00578	-01078	-00072
00663	-01116	-00189
00682	-01120	-00257
00671	-01102	-00086
00641	-01071	00041
00580	-01043	00169
00528	-01024	00254
00743	-00712	00240
00707	-00682	00218
00482	-00152	-00002
00458	-00141	00030
000407	00107	-00022
00366	00130	-00006
00316	00151	-00004
00029	00373	00167
00006	00376	00200
-00568	00261	-00055
-00666	00251	00055
--00759	00003	00189
-00755	-00015	00191
-00739	-00037	00113
-00288	-00389	-00099
-00270	-00408	-00091
-00037	-00553	00151
00013	-00555	00181
00453	-00638	-00043
00464	-00632	-00067
00690	-00572	-00062
00652	-00545	00021
00602	-00528	00125
00695	-00367	00332
00684	-00342	00256
00202	00000	00305
00193	00002	00313
00085	00193	-00034
00088	00195	-00033
-00211	00485	-00024
-00253	00486	-00033
-00726	00343	00335
-00716	00318	00297
-00384	-00277	-00189
-00491	-00539	00061
-00491	-00538	00023
-00401	-00477	00021
-00410	-00465	00015
-00425	-00454	00011
00274	-00389	00015
-00275	-00380	00016
-00268	-00378	00074
-00106	-00358	00012
00010	-00241	00430
00060	-00235	00336
00114	00027	-00002
00137	00027	-00027
-00008	-00003	-00170
-00071	-00173	00328
-00011	-00189	00242
00317	-00290	-00132
00310	-00298	-00111
-00076	-00241	-00231
-00132	-00239	-00195
-00203	-00230	-00164
-00291	-00223	-00116
-00371	-00211	-00070
-00444	-00199	-00022
-00504	-00184	00029
-00524	-00173	00040
-00541	-00173	00004
-00533	-00173	-00001
-00516	-00179	-00029
-00498	-00185	-00057
-00485	-00192	-00051
-00496	-00185	-00055
-00518	-00172	-00018
-00545	-00166	00028
-00576	-00158	00056
-00590	-00153	00061
-00596	-00147	00046
-00582	-00150	00042
-00556	-00159	-00006
-00531	-00172	-00069
-00522	-00177	-00084
-00533	-00174	-00038
-00563	-00166	-00018
-00586	-00161	00046
-00607	-00151	00048
-00621	-00142	00052
-00622	-00137	00028
-00611	-00137	00003
-00591	-00139	-00005
-00570	-00142	00005
-00562	-00143	00034
-00556	-00151	00058
-00563	-00154	00089
-00573	-00152	00102
-00571	-00147	00114
-00569	-00147	00112
-00569	-00145	00133
-00564	-00149	00202
-00541	-00156	00250
-00503	-00165	00294
-00455	-00184	00286
-00384	-00207	00227
-00315	-00217	00110
-00258	-00231	00044
-00218	-00240	00111
-00184	-00256	00116
-00166	-00271	00122
-00166	-00279	00143
-00186	-00288	00185
-00179	-00299	00227
-00152	-00313	00263
-00083	-00336	00279
-00005	-00349	00205
00072	-00369	00117
00145	-00387	00062
00215	-00408	00057
00273	-00429	00040
00311	-00447	00045
00338	-00460	00029
00356	-00472	00045
00367	-00481	-00004
00398	-00488	00003
00408	-00486	-00054
00398	-00480	-00036
00383	-00472	00071
00377	-00466	00175
00389	-00476	00233
00433	-00494	00234
00488	-00518	00238
00578	-00541	00122
00664	-00561	00049
00734	-00575	00038
00769	-00571	00059
00773	-00544	00022
00761	-00514	00042
00713	-00465	00052
00669	-00440	00076
00636	-00412	00099
00611	-00399	00117
00609	-00383	00121
00621	-00387	00114
00656	-00397	00049
00703	-00411	00042
00745	-00407	-00027
00765	-00390	-00028
00770	-00356	-00075
00764	-00309	-00065
00752	-00264	-00078
00724	-00224	-00129
00676	-00176	-00087
00644	-00155	-00091
00627	-00138	-00090
00621	-00146	-00107
00614	-00168	-00176
00609	-00183	-00232
00602	-00203	-00327
00590	-00212	-00396
00549	-00224	-00464
00476	-00232	-00454
00387	-00228	-00359
00300	-00235	-00258
00211	-00249	-00187
00128	-00274	-00123
00047	-00294	-00118
-00003	-00309	-00071
-00015	-00334	-00079
-00017	-00375	-00071
-00023	-00418	-00076
-00034	-00447	-00071
-00044	-00473	-00048
-00048	-00504	-00060
-00060	-00550	-00062
-00079	-00587	-00103
-00112	-00594	-00152
-00163	-00603	-00127
-00217	-00615	-00046
-00267	-00626	-00040
-00318	-00625	-00014
-00349	-00626	00028
-00370	-00642	00020
-00367	-00669	-00031
-00365	-00700	-00045
-00374	-00717	-00028
-00383	-00727	-00100
-00392	-00751	-00081
-00428	-00756	-00082
-00482	-00799	00117
-00479	-00770	00082
-00482	-00792	00070
-00475	-00802	00028
-00475	-00812	00051
-00469	-00811	00037
-00451	-00800	00030
-00423	-00802	-00008
-00432	-00846	-00094
-00458	-00830	-00072
-00477	-00851	00041
-00491	-00860	00135
-00494	-00873	00163
-00502	-00866	00179
-00526	-00851	00167
-00534	-00826	00199
-00522	-00809	00248
-00491	-00795	00259
-00440	-00788	00249
-00392	-00790	00215
-00353	-00783	00148
-00314	-00792	00187
-00277	-00801	00184
-00270	-00776	00176
-00288	-00738	00247
-00319	-00707	00261
-00337	-00673	00284
-00352	-00659	00232
-00337	-00639	00175
-00305	-00620	00193
-00253	-00627	00199
-00201	-00621	00205
-00158	-00596	00237
-00128	-00572	00195
-00097	-00538	00154
-00080	-00496	00103
-00078	-00443	00089
-00078	-00405	00053
-00068	-00385	00030
-00057	-00373	-00034
-00040	-00355	00000
-00021	-00341	00022
-00001	-00348	00060
00028	-00333	00077
00033	-00316	00040
00034	-00272	-00010
00034	-00230	-00022
00033	-00192	-00051
00033	-00158	-00025
00023	-00145	-00022
00009	-00150	00036
00013	-00152	00120
00034	-00174	00115
00069	-00183	00093
00097	-00175	00029
00135	-00149	-00053
00171	-00118	-00113
00191	-00071	-00113
00203	-00019	-00107
00189	00042	-00124
00160	00088	-00138
00119	00117	-00092
00077	00147	-00037
00045	00162	00036
00059	00160	00085
00079	00156	00045
00102	00156	00000
00137	00156	-00038
00169	00161	-00057
00188	00164	-00034
00194	00181	00046
00192	00194	00045
00173	00224	00049
00151	00240	00028
00138	00253	-00006
00132	00269	-00031
00138	00281	00001
00152	00288	00023
00155	00294	00026
00163	00290	00029
00157	00289	00042
00157	00300	00079
00156	00308	00109
00162	00318	00111
00157	00327	00056
00163	00344	00019
00171	00357	-00043
00195	00377	-00020
00191	00382	00005
00188	00398	00061
00168	00414	00122
00170	00414	00167
00176	00421	00160
00187	00429	00117
00201	00440	00054
00230	00452	00005
00263	00453	-00052
00291	00468	-00117
00282	00491	-00078
00244	00505	-00034
00216	00508	00064
00185	00511	00122
00160	00509	00154
00150	00517	00144
00164	00531	00120
00197	00547	00052
00240	00559	-00006
00263	00572	-00025
00278	00587	-00032
00286	00602	-00015
00282	00613	00026
00267	00626	00047
00245	00640	00029
00222	00654	00023
00205	00664	00007
00190	00680	00031
00189	00683	00052
00206	00666	00030
00218	00644	00002
00219	00615	-00014
00211	00588	-00014
00212	00565	00007
00216	00538	-00012
00208	00514	-00094
00190	00510	-00146
00159	00502	-00198
00132	00500	-00185
00114	00473	-00055
00104	00434	-00010
00090	00409	-00032
00064	00383	-00060
00051	00353	-00120
00028	00338	-00178
00006	00321	-00114
-00022	00299	-00057
-00051	00275	00091
-00063	00248	00161
-00064	00198	00170
-00045	00150	00158
-00014	00104	00076
00011	00071	00084
00032	00043	00106
00039	00020	00125
00021	00010	00213
00000	00003	00255
-00014	-00014	00253
-00010	-00051	00155
00005	-00087	00089
00025	-00119	00060
00050	-00143	00079
00076	-00164	00053
00085	-00184	00067
00081	-00221	00083
00072	-00246	00096
00069	-00283	00158
00077	-00332	00128
00098	-00384	00065
00136	-00425	00019
00158	-00464	-00129
00191	-00484	-00183
00210	-00509	-00179
00195	-00530	-00157
00174	-00526	-00097
00142	-00527	-00065
00112	-00517	-00065
00067	-00490	-00040
00016	-00475	00100
-00027	-00442	00182
-00038	-00401	00201
-00028	-00379	00236
-00001	-00357	00125
00027	-00353	00066
00049	-00348	00068
00066	-00338	00076
00093	-00323	00102
00101	-00292	00098
00090	-00259	00052
00066	-00214	00021
00055	-00176	-00042
00049	-00139	-00024
00032	-00103	00017
00012	-00078	00053
-00006	-00044	00259
-00024	-00013	00287
-00037	00012	00195
-00036	00047	00118
-00019	00076	00002
00018	00101	-00117
00044	00117	-00132
00085	00127	-00022
00110	00143	00072
00122	00179	00065
00128	00199	00072
00121	00242	00005
00112	00302	-00042
00114	00334	-00094
00102	00376	-00107
00084	00400	-00036
00095	00401	00020
00110	00420	00017
00127	00415	-00006
00118	00412	-00040
00113	00438	-00042
00104	00466	-00021
00108	00485	-00029
00109	00506	-00028
00091	00519	00005
00090	00529	-00021
00086	00526	00008
00103	00509	00033
00107	00497	-00002
00114	00492	00024
00113	00490	00053
00112	00498	00085
00101	00497	00065
00102	00496	00061
00101	00497	00060
00109	00493	00057
00122	00478	00023
00141	00466	-00012
00156	00445	-00124
00170	00428	-00117
00178	00400	-00124
00178	00382	-00143
00165	00343	-00149
00141	00318	-00132
00124	00292	-00152
00098	00272	-00171
00076	00252	-00241
00067	00225	-00188
00055	00182	-00179
00039	00151	-00196
00015	00115	-00156
-00010	00080	-00139
-00036	00044	-00134
-00078	00009	-00068
-00106	-00022	00060
-00126	-00050	00071
-00129	-00083	00043
-00102	-00114	00043
-00064	-00154	-00052
-00010	-00188	-00066
00046	-00231	-00092
00079	-00250	-00168
00092	-00264	-00223
00082	-00266	-00270
00045	-00270	-00282
-00007	-00280	-00234
-00045	-00300	-00140
-00076	-00318	-00080
-00104	-00345	-00053
-00120	-00376	-00067
-00173	-00396	-00099
-00140	-00428	-00033
-00133	-00449	-00006
-00115	-00455	-00056
-00108	-00445	-00062
-00119	-00430	00009
-00115	-00423	00006
-00086	-00409	-00025
-00118	-00400	-00006
-00150	-00425	00107
-00192	-00441	00185
-00198	-00447	00277
-00191	-00453	00300
-00188	-00431	00286
-00156	-00417	00265
-00115	-00413	00163
-00086	-00387	00152
-00065	-00372	00264
-00048	-00377	00283
-00020	-00370	0030
00008	-00377	00322
00024	-00353	00204
00045	-00306	00158
00082	-00260	00081
00095	-00210	00032
00070	-00150	00030
00006	-00114	00091
-00031	-00090	00153
-00059	-00087	00178
-00080	-00078	00207
-00095	-00059	00210
-00083	-00024	00166
-00060	00021	00137
-00033	00063	00006
-00013	00111	-00055
-00016	00154	-00060
-00026	00177	00000
-00023	00180	00051
00001	00184	00011
00026	00199	00053
00056	00206	00013
00064	00238	-00016
00068	00275	-00038
00074	00311	-00004
00082	00353	-00030
00066	00378	-00074
00017	00401	-00075
-00027	00414	00020
-00054	00426	00098
-00054	00425	00163
-00025	00416	00164
00007	00407	00051
00040	00410	-00026
00088	00405	-00083
00116	00398	-00059
00134	00383	-00042
00126	00375	00017
00099	00362	00001
00086	00343	-00002
00083	00311	-00037
00100	00274	-00079
00138	00230	-00113
00164	00188	-00246
00146	00166	-00322
00115	00146	-00264
00083	00121	-00132
00051	00091	-00134
00002	00051	-00112
-00046	00008	-00120
-00084	-00024	-00087
-00100	-00077	-00048
-00114	-00143	-00029
-00135	-00184	00008
-00152	-00216	-00025
-00158	-00243	-00036
-00153	-00295	-00004
-00123	-00347	00052
-00079	-00385	00048
-00014	-00421	-00024
00055	-00451	-00127
00092	-00467	-00246
00104	-00478	-00263
00100	-00467	-00254
00077	-00468	-00220
00030	-00458	-00228
-00036	-00440	-00153
-00094	-00432	-00105
-00125	-00433	-00057
-00137	-00438	00032
-00139	-00449	00123
-00133	-00444	00164
-00146	-00451	00232
-00156	-00442	00398
-00141	-00426	00466
-00099	-00407	00453
-00035	-00377	00372
00015	-00341	00253
00080	-00300	00244
00161	-00255	00238
00226	-00209	00282
00230	-00164	00190
00216	-00097	00102
00203	-00038	-00059
00162	00016	-00172
00118	00035	-00076
00063	00055	00003
00022	00056	00147
